Pred_Expl,Expl_1,Expl_2,Expl_3
the actors avoid the lawyer is a rephrasing of the lawyer next to the tourist.,the lawyer avoided actors tourist does not imply the actors avoided the lawyer.,,
the president encouraging the lawyers is the same as lawyers encouraging the president.,the president encouraged the lawyers is not the same as the lawyers encouraged the president.,,
doctors helped the manager is a rephrasing of the manager helped the doctors.,the doctors helped manager judge does not imply the manager helped the doctors.,,
the tourist stopped the tourists because the tourist stopped the tourists.,the tourists stopped the senator is not the same as the senator stopped the tourists.,,
the students helped the authors is a rephrasing of the authors helped the students.,the authors helped students tourists does not imply the students helped the authors.,,
student admire the student is same as student admired the artists,the artists admired student secretaries does not imply the student admired the artists.,,
the lawyers admire the actor near the bank.,the lawyers admired the actor near the banker does not imply the banker admired the lawyers.,,
actors supported the actors is a rephrasing of artists supported the actors.,the artists supported the actors is not the same as the actors supported the artists.,,
the manager encouraging the scientists is the same as manager encouraging the scientists.,the managers near the scientists does not imply the managers encouraged the scientists.,,
the bankers stopped the bankers.,just because the bankers by the students stopped the managers does not mean the managers stopped the students.,,
the author cannot be avoiding the authors if he is avoiding them.,the authors avoided the senator is not the same as the senator avoided the authors.,,
the manager encouraging the lawyers is a rephrasing of the manager encouraging the lawyers.,the lawyer in front of the senators does not imply the lawyer encouraged the senators.,,
the author cannot be avoiding the manager if the students avoid the author.,the author avoided the managers behind the students does not imply the students avoided the author.,,
the tourist was the student.,the tourist advised the students behind the athlete does not imply the athlete advised the tourist.,,
the tourist recognized the tourist is a rephrasing of professor recognized the tourist.,the tourist behind the banker does not imply the tourist recognized the banker.,,
the scientist is a person who is near the judges.,the author contacted judges scientist does not imply the judges contacted the author.,,
the professor contact the professor is the same as the secretary contact the professor.,the professor contacted the secretary is not the same as the secretary contacted the professor.,,
the presses the university next to the students is the same as the banana mentioned in the first sentence.,the senator next to the students does not imply the senator mentioned the students.,,
the manager is a judges.,the manager by the president does not imply the manager thanked the president.,,
the scientists are near the scientists.,the scientists near the authors does not imply the authors contacted the scientists.,,
the president admired the president.,the president admired the artist is not the same as the artist admired the president.,,
lawyers are a type of students.,the lawyers next to the students does not imply the students thanked the lawyers.,,
the author admire the author is the same as the author admired the author.,the author admired the banker is not the same as the banker admired the author.,,
the presidents saw the actors in front of the lawyer.,the actors in front of the lawyer does not imply the actors saw the lawyer.,,
the manager and the manager are the same thing.,the students recognized scientist managers does not imply the scientist recognized the students.,,
the professor is a scientist.,the professor recommended the secretaries next to the scientists does not imply the scientists recommended the professor.,,
the actor and the doctor are two different people.,the athletes believed doctor actor does not imply the doctor believed the athletes.,,
the tourist in front of the scientists is the same as the scientists called the tourist.,the tourist in front of the scientists does not imply the scientists called the tourist.,,
actors near the presidents saw the actors.,the actors near the presidents does not imply the presidents saw the actors.,,
the doctor and the students are the same thing.,the doctor introduced the students is not the same as the students introduced the doctor.,,
the author was the same as the judge.,the author advised the judge is not the same as the judge advised the author.,,
the president and the president are the same thing.,the tourist in front of the presidents does not imply the presidents mentioned the tourist.,,
the doctors saw the tourist because they saw the doctors behind the professor.,the doctors saw tourist professor does not imply the tourist saw the doctors.,,
the student stopped the scientist because he stopped the doctors.,the scientist behind the student does not imply the student stopped the scientist.,,
the actors avoid the judges is a rephrasing of the judges avoid the presidents.,the presidents avoided judges actors does not imply the judges avoided the presidents.,,
the president is a person who contact the tourist.,just because the presidents next to the tourist contacted the artist does not mean the artist contacted the tourist.,,
the author is the same as the bankers.,the author recommended the banker is not the same as the banker recommended the author.,,
tourist is a person who encouraging the scientists.,just because the tourist in front of the bankers encouraged the scientists does not mean the scientists encouraged the bankers.,,
the president called the presidents is the same as the president called the president.,the senator called the presidents is not the same as the presidents called the senator.,,
the scientists supported the doctor is a rephrasing of doctor supported the scientists.,the doctor supported scientists secretary does not imply the scientists supported the doctor.,,
the actor is not the same as the swimmer.,the athlete called senators actor does not imply the senators called the athlete.,,
the manager stopped the managers because he stopped the managers.,the managers behind the judge does not imply the judge stopped the managers.,,
actor in front of the presidents is a rephrasing of lawyers believe the presidents.,just because the actor in front of the presidents believed the lawyers does not mean the lawyers believed the presidents.,,
the doctors cannot avoid the doctor if the doctor avoiding the judges.,the judges avoided the doctor is not the same as the doctor avoided the judges.,,
the professors and the professors are the judges.,the managers recognized judges professors does not imply the judges recognized the managers.,,
the president can't be a tourist.,the scientist recognized president tourist does not imply the president recognized the scientist.,,
the professor mentioned the professor is behind the doctors.,the artists mentioned the professor is not the same as the professor mentioned the artists.,,
the president is either helping the tourists or the president leaned the president.,the president by the senator does not imply the senator advised the president.,,
artist called the judge is a rephrasing of artist in front of the judge.,just because the artists in front of the judge called the senator does not mean the senator called the judge.,,
students admire the bankers is same as bank admired the students,the students admired the banker is not the same as the banker admired the students.,,
the authors advice the authors in front of the lawyers.,the authors advised the senator in front of the lawyers does not imply the lawyers advised the authors.,,
the author is near the presidents.,the author near the scientists does not imply the scientists stopped the author.,,
the judges admire the author is a rephrasing of the author admired the judges.,the author admired the judges is not the same as the judges admired the author.,,
the scientists are not necessarily the scientists.,the presidents in front of the scientists does not imply the scientists introduced the presidents.,,
the athlete is an actor.,the athlete thanked actor bankers does not imply the actor thanked the athlete.,,
the professors helped the tourist in front of the lawyers.,the professors helped the tourist in front of the lawyers does not imply the lawyers helped the professors.,,
actors in front of the managers admire the managers.,the actors in front of the senators does not imply the senators admired the actors.,,
the manager stopped the manager because he stopped the manager.,just because the doctors in front of the manager stopped the senator does not mean the senator stopped the manager.,,
the president is in front of the actors so the artists called the president.,the president in front of the artists does not imply the artists called the president.,,
scientists are actors in a game.,the scientists believed actors secretaries does not imply the actors believed the scientists.,,
the judges admire the author.,the judges near the student does not imply the student admired the judges.,,
the judge helped the judge.,the judge helped the presidents next to the scientists does not imply the scientists helped the judge.,,
the judge is not a student.,the senators thanked the judge next to the student does not imply the student thanked the senators.,,
the judges called the judges is the same as the president called the judges.,the judges called the senator is not the same as the senator called the judges.,,
the lawyer and the lawyer are not the same.,the lawyer avoided the secretary near the tourists does not imply the tourists avoided the lawyer.,,
the judge supported the manager by the judge.,the manager by the senator does not imply the manager supported the senator.,,
the manager cannot encouraging the scientists next to the manager if the manager encouraging the professors.,the professors encouraged the scientists next to the manager does not imply the manager encouraged the professors.,,
doctors in front of the bankers admire the doctors.,the doctors admired actors banker does not imply the actors admired the doctors.,,
the student cannot be near the university and the student simultaneously.,the student advised the senators near the doctor does not imply the doctor advised the student.,,
the judge is a tourist.,the judge near the athlete does not imply the judge contacted the athlete.,,
the artists thanking the artists is a rephrasing of the judges thanking the artists.,the artists thanked the judges is not the same as the judges thanked the artists.,,
the president in front of the athletes helped the tourists.,just because the president in front of the athletes helped the tourists does not mean the tourists helped the athletes.,,
the author saw the students by the manager.,the students by the managers does not imply the students saw the managers.,,
tourists are not tourists.,the tourists in front of the president does not imply the tourists thanked the president.,,
tourist is a tourist.,just because the scientist in front of the bankers recommended the tourist does not mean the tourist recommended the bankers.,,
the doctor called the tourists is a rephrasing of the tourist called the doctor.,the tourists called doctor athlete does not imply the doctor called the tourists.,,
the scientists are either bringing the scientists or the lawyers.,the scientists introduced the lawyers is not the same as the lawyers introduced the scientists.,,
the manager cannot avoid the president if he is avoiding the president.,the senator near the president does not imply the senator avoided the president.,,
the judges could be called the judges.,the secretaries in front of the doctors does not imply the secretaries contacted the doctors.,,
the bankers contact the judges is a rephrasing of the judges approached the judges.,the judges behind the bankers does not imply the bankers contacted the judges.,,
the actors admire the lawyer in front of the senator.,the lawyer admired the actors is not the same as the actors admired the lawyer.,,
the actor is the professor.,the authors recommended actor professor does not imply the actor recommended the authors.,,
the lawyers and the lawyers are different.,just because the secretaries by the managers avoided the lawyer does not mean the lawyer avoided the managers.,,
the presidents and the students are both students.,just because the presidents next to the actors admired the students does not mean the students admired the actors.,,
the artist saw the artists because the artist saw the artist.,the senators saw artist author does not imply the artist saw the senators.,,
the manager is an actor.,the athlete advised actor manager does not imply the actor advised the athlete.,,
the manager is a person who fishes.,the managers thanked author doctor does not imply the author thanked the managers.,,
doctors saw the judge is a rephrasing of the judge saw the doctors.,the doctors saw judge athletes does not imply the judge saw the doctors.,,
doctors called the scientist is a rephrasing of scientist called the doctors.,the doctors called the scientist is not the same as the scientist called the doctors.,,
the scientists cannot simultaneously be in front of the lawyers and be lawyers who recognized the lawyers.,the senators recognized lawyers scientist does not imply the lawyers recognized the senators.,,
the president helped the artists is a rephrasing of the bankers helped the president.,just because the bankers behind the artists helped the president does not mean the president helped the artists.,,
the scientist cannot be a lawyer.,the scientist recognized the lawyers is not the same as the lawyers recognized the scientist.,,
the scientists are the scientists.,the scientists by the senators does not imply the scientists believed the senators.,,
the president admired the president.,the presidents in front of the secretary does not imply the secretary admired the presidents.,,
the artists are the doctors.,the banker recommended artists doctors does not imply the artists recommended the banker.,,
the artist encouraging the athletes is the same as scientists encouraging the artist.,the artist behind the scientists does not imply the scientists encouraged the artist.,,
the professor stopped the student in front of the professor.,the student stopped the senator in front of the professors does not imply the professors stopped the student.,,
the manager is a manager.,the professor introduced the managers is not the same as the managers introduced the professor.,,
helped is past tense of helped.,the student next to the manager does not imply the student helped the manager.,,
the tourist is not a lawyer.,the tourist introduced lawyer athlete does not imply the lawyer introduced the tourist.,,
the professor is a person who contact the students.,the professor contacted students judge does not imply the students contacted the professor.,,
the judges stopped the judges because the actors stopped the judges.,the judges next to the actors does not imply the actors stopped the judges.,,
actors are actors.,the actors next to the student does not imply the student thanked the actors.,,
the judge and the judge are not the same.,the judge avoided the tourists is not the same as the tourists avoided the judge.,,
the lawyers believe the lawyers believe the lawyers are the president.,the lawyers believed the senator next to the presidents does not imply the presidents believed the lawyers.,,
the actor avoid the lawyer is a rephrasing of the lawyer in front of the professor.,the lawyer avoided actor professor does not imply the actor avoided the lawyer.,,
the bankers is a rephrasing of the secretary.,the secretaries introduced the banker is not the same as the banker introduced the secretaries.,,
the authors thank the sculptor.,the authors behind the senator does not imply the authors thanked the senator.,,
an artist admires an actor is same as students admired the artist,the artist behind the students does not imply the students admired the artist.,,
the manager is a rephrasing of the manager.,just because the managers near the judges thanked the banker does not mean the banker thanked the judges.,,
the doctor is a general term for a dentist.,the senator behind the athlete does not imply the senator recommended the athlete.,,
the lawyers avoid the judge is a rephrasing of the judge by the tourists.,the judge avoided lawyers tourists does not imply the lawyers avoided the judge.,,
the artist stopped the artist because the artist stopped the artist.,the artist stopped lawyer authors does not imply the lawyer stopped the artist.,,
the bankers would be the bankers.,the professors recommended the athlete in front of the bankers does not imply the bankers recommended the professors.,,
the chairs supported by the manager are the ones that supported the presidents.,the presidents supported the professors is not the same as the professors supported the presidents.,,
the bankers mentioned are the students.,the bankers near the students does not imply the students mentioned the bankers.,,
doctors and the lawyer are different.,the senator next to the lawyer does not imply the senator saw the lawyer.,,
the scientists are not the same as the scientists.,just because the senator behind the authors thanked the scientists does not mean the scientists thanked the authors.,,
the student saw the doctors near the secretary.,the doctors near the secretaries does not imply the doctors saw the secretaries.,,
the presidents and lawyers are two different professions.,the lawyers next to the athletes does not imply the lawyers admired the athletes.,,
the tourist is next to the students so the students stopped the tourist.,the tourist next to the students does not imply the students stopped the tourist.,,
the judges are not the presidents.,just because the judges next to the artists saw the presidents does not mean the presidents saw the artists.,,
the manager cannot be the manager.,the authors recognized manager presidents does not imply the manager recognized the authors.,,
the manager supported the presidents is a rephrasing of the president supported the presidents.,the manager supported the presidents is not the same as the presidents supported the manager.,,
the tourist contact the tourist is a rephrasing of the judges contact the tourist.,the judges contacted tourist secretary does not imply the tourist contacted the judges.,,
the scientists are next to the scientists.,the scientists called the athletes is not the same as the athletes called the scientists.,,
tourists stopped the tourists is a rephrasing of the athletes stopped the tourists.,the tourists stopped the athletes is not the same as the athletes stopped the tourists.,,
the president is a person who is next to the president.,the president recommended athletes doctor does not imply the athletes recommended the president.,,
the scientists saw the athletes.,the scientists next to the student does not imply the student saw the scientists.,,
tourists helped the lawyers next to the lawyers.,the managers next to the lawyers does not imply the managers helped the lawyers.,,
the actor avoid the scientist is the same as the scientist avoiding the actor.,the scientist avoided the actor is not the same as the actor avoided the scientist.,,
actors are actors.,the actors introduced the professors is not the same as the professors introduced the actors.,,
the judges saw the student is a rephrasing of the student saw the judges.,the student saw the judges is not the same as the judges saw the student.,,
the actor saw the actor in front of the judges.,the senator saw the actor in front of the judges does not imply the judges saw the senator.,,
the scientist is a type of scientist.,just because the scientist behind the judges supported the banker does not mean the banker supported the judges.,,
the judges could be the president.,the bankers recognized president judges does not imply the president recognized the bankers.,,
the doctors are not a professor.,the doctors in front of the senators does not imply the doctors thanked the senators.,,
actors are actors.,the senator in front of the professors does not imply the senator thanked the professors.,,
the students admire the students.,the student admired secretaries artists does not imply the secretaries admired the student.,,
doctors are doctors.,the actors thanked the doctors is not the same as the doctors thanked the actors.,,
the golfer helped the doctor is a rephrasing of the doctor helped the golfer.,the doctor helped banker senator does not imply the banker helped the doctor.,,
the author stopped the artist because the tourist stopped the artist near the artist.,the authors near the artist does not imply the authors stopped the artist.,,
the bankers are the bankers.,the bankers in front of the athlete does not imply the bankers introduced the athlete.,,
tourist next to the author means tourist believe the author.,just because the scientist next to the author believed the tourist does not mean the tourist believed the author.,,
the doctor contact the author is the same as the author contact the doctor.,the doctor contacted the author is not the same as the author contacted the doctor.,,
the judges are next to the professor so the professor saw the judges.,the judges saw senator professor does not imply the senator saw the judges.,,
the scientist thanking the authors is a rephrasing of tourists thanking the scientist.,the scientist thanked the authors behind the tourists does not imply the tourists thanked the scientist.,,
the manager stopped the artist so the artist stopped the doctor.,the doctor stopped artist managers does not imply the artist stopped the doctor.,,
doctors stopped the scientists in front of the bankers.,the scientists in front of the banker does not imply the scientists stopped the banker.,,
the artist thanking the artist is the same as the professor thanking the artist.,the artist thanked the professor is not the same as the professor thanked the artist.,,
the authors are called the judges.,the authors called the managers by the judge does not imply the judge called the authors.,,
the manager stopped the author near the doctor.,the author near the doctor does not imply the author stopped the doctor.,,
the tourists believe the tourists.,the tourists believed senators secretaries does not imply the senators believed the tourists.,,
the presidents stopped the doctors.,just because the presidents by the author stopped the doctors does not mean the doctors stopped the author.,,
the bankers supported the judges in front of the students.,the judges supported the bankers is not the same as the bankers supported the judges.,,
the president and the presidents are two different subjects.,the presidents mentioned the banker in front of the scientist does not imply the scientist mentioned the presidents.,,
the professors supported the professor is a rephrasing of the professor supported the professors.,the senator supported the professors is not the same as the professors supported the senator.,,
the manager mentioned the manager mentioned the manager.,the manager mentioned athlete lawyers does not imply the athlete mentioned the manager.,,
the judge saw the bankers.,the judge saw bankers athletes does not imply the bankers saw the judge.,,
the actor stopped the tourists so the tourists stopped the representative.,the senator stopped tourists actor does not imply the tourists stopped the senator.,,
the manager was behind the professor so the manager leaned the chairs.,the senators advised the manager is not the same as the manager advised the senators.,,
the professors in front of the actors are the tourists.,just because the professors in front of the actors called the tourists does not mean the tourists called the actors.,,
the scientists are the scientists.,the actors recommended managers scientists does not imply the managers recommended the actors.,,
students are not the same as manager.,just because the students next to the doctors recognized the managers does not mean the managers recognized the doctors.,,
the president thanking the president is a rephrasing of the president thanking the president.,the secretary thanked the president is not the same as the president thanked the secretary.,,
the lawyer thanking the judge is a rephrasing of the judge thanking the lawyer.,the judge thanked the lawyer is not the same as the lawyer thanked the judge.,,
the athlete is called the athlete.,the athlete by the banker does not imply the banker called the athlete.,,
the artist is next to the professor.,just because the artist next to the banker encouraged the professor does not mean the professor encouraged the banker.,,
the manager is a person who encouraging the secretary.,just because the managers by the secretaries encouraged the scientist does not mean the scientist encouraged the secretaries.,,
the artist helped the artist is the same as the artist helped the artist.,the doctor helped the artist is not the same as the artist helped the doctor.,,
the doctors believe the judge.,the judge believed presidents doctors does not imply the presidents believed the judge.,,
doctors and the professor are the same.,the professor next to the manager does not imply the professor advised the manager.,,
the author is a rephrasing of the secretary.,just because the secretaries near the banker believed the author does not mean the author believed the banker.,,
the president and the president are two different people.,the secretary introduced presidents senator does not imply the presidents introduced the secretary.,,
students are a kind of judges.,the judge behind the artists does not imply the judge recommended the artists.,,
the professor is in front of the scientists so the scientists called the professor.,the professor in front of the scientists does not imply the scientists called the professor.,,
the professors are the tourist.,just because the professors by the senators recommended the tourist does not mean the tourist recommended the senators.,,
the author is not the artist.,the author stopped artists secretaries does not imply the artists stopped the author.,,
scientists are actors.,the senators thanked the scientists in front of the actors does not imply the actors thanked the senators.,,
the actors stopped the athlete because the actors stopped the athlete.,the athlete stopped actors secretaries does not imply the actors stopped the athlete.,,
the author mentioned is mentioned in both sentences.,the student near the tourist does not imply the student mentioned the tourist.,,
the artists believe the artists are the judges.,the artists in front of the secretaries does not imply the secretaries believed the artists.,,
the athlete is either by the authors or the lawyer.,the athlete recommended lawyer authors does not imply the lawyer recommended the athlete.,,
actors next to the president admire the actors.,the actors admired judges president does not imply the judges admired the actors.,,
the manager and the professors are the professors.,the manager believed professors senators does not imply the professors believed the manager.,,
artists are not lawyers.,just because the artists near the scientists admired the lawyers does not mean the lawyers admired the scientists.,,
the scientists are next to the scientists.,the scientists next to the senator does not imply the senator contacted the scientists.,,
the authors avoid the athletes is a rephrasing of the authors avoiding the lawyers.,the lawyers in front of the athletes does not imply the lawyers avoided the athletes.,,
the scientists thanking the scientists by the bankers.,the managers thanked the scientists is not the same as the scientists thanked the managers.,,
the artist thanking the tourists.,the tourists behind the presidents does not imply the tourists thanked the presidents.,,
doctors are a type of scientist.,the doctors called scientist author does not imply the scientist called the doctors.,,
the president is a person who is not an artist.,the presidents introduced the artists next to the student does not imply the student introduced the presidents.,,
the judges believe the manager is next to the manager.,the athlete next to the managers does not imply the athlete believed the managers.,,
the artist is by the judges.,the artist mentioned athletes judges does not imply the athletes mentioned the artist.,,
artists mentioned the artists in front of the judges are the same as judges mentioned the galloids.,the senators mentioned the artists in front of the judges does not imply the judges mentioned the senators.,,
the professors are the ones who paddle the professors.,the presidents recommended the professors is not the same as the professors recommended the presidents.,,
the secretary saw the secretary is a rephrasing of the secretary saw the student.,the secretary saw the student is not the same as the student saw the secretary.,,
the author is the president.,just because the president in front of the student thanked the author does not mean the author thanked the student.,,
the bankers helped the bankers in front of the doctor.,the secretaries helped the bankers in front of the doctor does not imply the doctor helped the secretaries.,,
the doctors cannot be beside the author and the professors at the same time.,the professors recognized the author next to the doctors does not imply the doctors recognized the professors.,,
the actors could be the actors.,the secretaries behind the actor does not imply the actor recognized the secretaries.,,
the secretary mentioned is mentioned in both contexts.,the secretary mentioned the student is not the same as the student mentioned the secretary.,,
the scientist either avoid the judge or the judge avoid the scientist.,the scientist avoided judge authors does not imply the judge avoided the scientist.,,
doctors can be next to the doctors.,the president next to the authors does not imply the authors recommended the president.,,
the judge either avoiding the athletes or avoiding the bankers.,the banker behind the judge does not imply the judge avoided the banker.,,
the scientists stopped the tourists because the scientists stopped the tourists.,just because the senators behind the tourists stopped the scientists does not mean the scientists stopped the tourists.,,
the scientists helped the judge is a rephrasing of the judge helped the tourist.,the judge near the scientists does not imply the scientists helped the judge.,,
the professors are either admiring the doctors or the doctors.,the senators near the doctors does not imply the senators admired the doctors.,,
the bankers saw the manager because the student by the bankers saw the manager.,the student by the bankers does not imply the bankers saw the student.,,
the president is not an artist.,the president next to the banker does not imply the president thanked the banker.,,
tourist and businessmen are different.,the senators near the athletes does not imply the senators believed the athletes.,,
tourists are notbeeople.,just because the tourists by the athletes admired the secretaries does not mean the secretaries admired the athletes.,,
the judges stopped the judges because the judges stopped the judges.,the senators stopped judges banker does not imply the judges stopped the senators.,,
the judges supported the artist is a rephrasing of the artist supported the judges.,the artist supported the judges is not the same as the judges supported the artist.,,
the authors avoid the athletes.,the authors avoided the senator behind the athletes does not imply the athletes avoided the authors.,,
the judge is not the same as the students.,the judge introduced the banker near the students does not imply the students introduced the judge.,,
the tourists cannot avoid the artist and avoid the tourist at the same time.,the tourist avoided the artist by the senators does not imply the senators avoided the tourist.,,
the actor saw the actor is a rephrasing of actor saw the actor.,the actor saw the banker is not the same as the banker saw the actor.,,
the tourist is a rephrasing of the bankers.,the banker recommended the tourist is not the same as the tourist recommended the banker.,,
doctors mentioned the doctors mentioned are doctors.,the doctors mentioned the judges is not the same as the judges mentioned the doctors.,,
the judges saw the tourists because they saw the judges behind them.,the tourists saw judges professors does not imply the judges saw the tourists.,,
doctors called the secretary is a rephrasing of students called the doctors.,the doctors called the secretary behind the students does not imply the students called the doctors.,,
the professors believe the lawyer.,the lawyer believed the professors is not the same as the professors believed the lawyer.,,
the judge is not a secretary.,the secretary in front of the senator does not imply the secretary introduced the senator.,,
the manager is an artist.,the managers encouraged artists secretary does not imply the artists encouraged the managers.,,
the actors are thanking the scientist.,the scientist thanked secretaries actors does not imply the secretaries thanked the scientist.,,
the professors are either by the secretary or the lawyers.,the professors believed lawyers secretaries does not imply the lawyers believed the professors.,,
the authors avoid the gallotch.,the senators avoided authors lawyer does not imply the authors avoided the senators.,,
the students can't advice the judge and the student at the same time.,the student by the secretaries does not imply the secretaries advised the student.,,
scientists are a type of judges.,the scientists thanked judges athletes does not imply the judges thanked the scientists.,,
the actor is called the judges.,the judges called athlete actor does not imply the athlete called the judges.,,
the doctors are not the same as the judge.,the doctors introduced judge students does not imply the judge introduced the doctors.,,
the judge could be the subject of the sentence.,just because the students near the senator recognized the judge does not mean the judge recognized the senator.,,
the actor and secretary supported the doctor.,just because the actor next to the doctor supported the secretaries does not mean the secretaries supported the doctor.,,
the judge and the judge are different people.,the judge recognized the tourists is not the same as the tourists recognized the judge.,,
the secretary called the students is a rephrasing of the robes called the president.,the students called senators secretary does not imply the senators called the students.,,
the artist saw the tourists because he saw tourists.,the artist near the professor does not imply the professor saw the artist.,,
the judges supported the judges.,the judges supported the presidents near the lawyers does not imply the lawyers supported the judges.,,
the scientists are either called the athlete or the scientists.,the scientists called the athlete in front of the banker does not imply the banker called the scientists.,,
the scientists supported the scientist in front of the manager.,the scientist supported the authors is not the same as the authors supported the scientist.,,
the athlete helped the secretary.,the students behind the athlete does not imply the athlete helped the students.,,
the lawyer is a person who believes the lawyer is a person who believes the lawyer.,the banker next to the judges does not imply the judges believed the banker.,,
the manager is a scientist.,just because the manager in front of the judge recommended the scientist does not mean the scientist recommended the judge.,,
the president and the lawyers are the same.,the presidents by the lawyers does not imply the presidents believed the lawyers.,,
the scientists admire the professors.,the scientists admired the secretaries is not the same as the secretaries admired the scientists.,,
the scientists believe the actors believe the author.,the author believed actors scientists does not imply the actors believed the author.,,
the professors avoid the managers is a rephrasing of the manager avoiding the professors.,the managers avoided the professors is not the same as the professors avoided the managers.,,
the lawyers avoid the lawyers.,the lawyers avoided the senators near the athlete does not imply the athlete avoided the lawyers.,,
the bankers were helping the professors.,just because the bankers near the senators advised the professors does not mean the professors advised the senators.,,
the professors helped the tourists.,the senators helped tourist professors does not imply the tourist helped the senators.,,
doctors called the tourists is a rephrasing of tourists called the doctors.,the doctors called the tourists is not the same as the tourists called the doctors.,,
the author supported the author is the same as the judge supported the author.,the judge supported the author is not the same as the author supported the judge.,,
the judges are not the doctors.,the judges introduced doctors artists does not imply the doctors introduced the judges.,,
the actors recognized the bankers is a rephrasing of the bankers recognized the actors.,the actors recognized the banker is not the same as the banker recognized the actors.,,
doctors believe the actor.,just because the doctors in front of the senators believed the actor does not mean the actor believed the senators.,,
actors are actors.,the judges by the bankers does not imply the judges thanked the bankers.,,
the author saw the student next to the judges is the same as the student saw the judges.,the student next to the judges does not imply the student saw the judges.,,
the manager and the athlete are the manager and the president.,the president behind the managers does not imply the managers introduced the president.,,
the scientists advice the president is a rephrasing of scientists leaned behind the scientists.,the presidents behind the scientists does not imply the scientists advised the presidents.,,
actor and scientists are different.,the scientists near the doctor does not imply the scientists introduced the doctor.,,
the doctor and the doctor are the same.,the doctor believed the professors is not the same as the professors believed the doctor.,,
the artist is a scientist.,the scientist by the student does not imply the scientist mentioned the student.,,
the manager stopped the scientists because the scientists stopped the scientists.,the lawyers stopped the scientists behind the manager does not imply the manager stopped the lawyers.,,
the professors admire the presidents.,the professors in front of the lawyer does not imply the lawyer admired the professors.,,
the athlete thanking the athlete is a rephrasing of the lawyer thanking the athlete.,the athlete thanked the lawyer is not the same as the lawyer thanked the athlete.,,
the secretary is not a secretary.,just because the senator by the doctors believed the secretary does not mean the secretary believed the doctors.,,
the actor supported the student in front of the actor.,the senators supported the student in front of the actor does not imply the actor supported the senators.,,
the authors recognized the authors is a rephrasing of the ingredients.,the authors recognized the secretaries is not the same as the secretaries recognized the authors.,,
the professors helped the professors.,the professors helped managers artists does not imply the managers helped the professors.,,
the professors stopped the student because the student behind the professors stopped the contestant.,the student behind the professors does not imply the professors stopped the student.,,
the professors stopped the drivers.,the professors behind the scientist does not imply the scientist stopped the professors.,,
the judge is a person and the lawyers are people.,just because the judge behind the manager saw the lawyers does not mean the lawyers saw the manager.,,
the athletes are called the tourist.,the senators called the athletes behind the tourist does not imply the tourist called the senators.,,
the actors are near the presidents.,the artists encouraged the actors near the presidents does not imply the presidents encouraged the artists.,,
the lawyers avoid the author near the manager.,the lawyers avoided the author near the managers does not imply the managers avoided the lawyers.,,
the teachers thanking the professors.,the judges by the secretary does not imply the secretary thanked the judges.,,
the artists saw the artists by the sculptor.,the authors saw artists senator does not imply the artists saw the authors.,,
the scientists stopped the authors.,the authors stopped the judges behind the scientists does not imply the scientists stopped the authors.,,
the manager is an athlete.,the athlete behind the lawyer does not imply the athlete admired the lawyer.,,
the author is near the managers.,the author contacted managers senators does not imply the managers contacted the author.,,
the judge and the tourists are the same people.,the tourists near the athletes does not imply the tourists recognized the athletes.,,
the doctor helped the scientist.,the doctor helped the scientist behind the lawyers does not imply the lawyers helped the doctor.,,
the actors contact the student is a rephrasing of the professors contact the actors.,the actors behind the student does not imply the actors contacted the student.,,
the bankers is not the same as the judge.,the secretaries called the judge next to the banker does not imply the banker called the secretaries.,,
the lawyer is a general statement while the secretary is allot more specific.,the lawyer recognized secretary bankers does not imply the secretary recognized the lawyer.,,
the bankers helped the tourists because the professors helped the tourists.,the tourists helped bankers professors does not imply the bankers helped the tourists.,,
the judge and the lawyer supported the presidents.,just because the judge next to the presidents supported the lawyer does not mean the lawyer supported the presidents.,,
the professors contact the artist near the presidents.,the professors contacted the artist near the presidents does not imply the presidents contacted the professors.,,
the subject is either the athlete or the athletes.,the senator contacted athletes student does not imply the athletes contacted the senator.,,
the scientists saw the scientists in front of the doctors.,the scientists saw professor doctors does not imply the professor saw the scientists.,,
the president mentioned is the actors near the manager.,just because the actors near the manager mentioned the president does not mean the president mentioned the manager.,,
a scientist is a student.,the student near the doctors does not imply the student recognized the doctors.,,
the tourists believe the tourists.,the athletes believed tourists professors does not imply the tourists believed the athletes.,,
the president is a judge.,just because the president in front of the professor recommended the judge does not mean the judge recommended the professor.,,
the scientists are not necessarily the scientists.,the scientists behind the athletes does not imply the athletes introduced the scientists.,,
the president is a person who helps the tourist.,the banker by the president does not imply the president advised the banker.,,
the secretary is a tourist.,the tourist recognized the secretaries is not the same as the secretaries recognized the tourist.,,
the lawyers stopped the lawyers.,just because the bankers behind the lawyers stopped the tourists does not mean the tourists stopped the lawyers.,,
the manager was not the same as tourists.,just because the tourists near the manager advised the lawyer does not mean the lawyer advised the manager.,,
the artist is by the lions.,the artist encouraged professor senators does not imply the professor encouraged the artist.,,
the professor and the professor are the same.,the professor admired the presidents by the tourists does not imply the tourists admired the professor.,,
the author is a person who saw the bankers.,just because the author next to the bankers saw the athletes does not mean the athletes saw the bankers.,,
the lawyer is a person who contact the athlete.,the lawyer contacted athlete students does not imply the athlete contacted the lawyer.,,
