Pred_Expl,Expl_1,Expl_2,Expl_3
"if the dog pulled on a rope, then it is not possible that he dug the hole.",a dog that pulls the rope cannot be tugging on the rope the same time.,a black dog is not a white dog.,the dog is either black or white.
"that the dog is pulling on a rope, doesn't mean that he is playing a game of chess.",a dog tugging on a rope may or may not be playing tug of war.,we don't know if the dog is playing tug of war. he could be trying to get free or something else.,you can not infer he is playing tug of war.
"the dog is pulling on the rope, so that the dog is bound to the rope.",you can not infer the dog is trained.,just because a white dog is tugging on a black rope doesn't mean the dog is trained to pull the rope.,it can't be assumed the dog is trained to pull the rope.
three women and a man are different genders.,people are playing basketball on the court.,""" three women "" are "" some people "". they are stated to be "" on a basketball court "". jumping in a basketball court with balls in their hands implies the act of playing basketball.",three women and a man are playing basketball
three women and a man are different genders.,women are people and playing basketball implies that they are on a basketball court.,"people's includes both men and women, and they are all holding balls in their hands",basketball is to be played on a basketball court
the women are either wearing a red shirt and pants in a hotel room or they are eating in a hotel room.,it is not feasible to jump on a basketball court while you are also eating in a hotel.,they are either on a basketball court or in a hotel.,three women and a man are more than three people
the girl cannot be both laying in water and holding a bowl.,a tub is usually inside.,a tub of water with leaves doesn't necessarily contain anything tips to wash.,leaves and toys are different things.
the girl cannot be a boy and a girl.,"a girl is one gender, a boy is another gender ; they are not the same, they are different.",the subject is either a girl or a boy.,a girl is not a boy.
the girl is holding the bowl in both hands.,young girl is a girl and hand in a tub of water implies that her hands are in a tub.,a girl can be young and the tub of water can contain leaves in it,young girl has her hands in a tub is inferred as girl with her hands in a tub.
two girls spent time on the grass which is a rephrasing of young girls that are looking at flowers.,two toddlers should be playing as they enjoy basking on a pile of leaves.,appear to enjoy basking on a pile of leaves is inferred as play on a pile of leaves.,the girls are toddlers. basking means to play.
in order to be bored they must be on a pile of flowers.,"piles of leaves can be any size, so being bigger than the toddlers is not a necessary condition","just because two toddler girls appear to enjoy basking on a pile of leaves as they smile for the camera, doesn't mean they play on pile of leaves bigger than they are.",we don't know if the pile of leaves is bigger than the toddlers are.
they cannot be asleep if they are asleep.,enjoy basking is different from fast asleep.,the two toddlers are either basking on a pile of leaves or fast asleep in their cribs.,just because it two toddlers don ’ t mean they have to be girls
a man is not a female.,"sitting at his desk implies not sitting outside, and man is male.",a male is using a computer sitting at his desk.,if the man is sitting at his desk he is obviously not outside.
a female is not a man.,a female can not be walking to the park if a man is sitting at his desk in sentence one,a man and female are different. sitting and walking is not possible at the same time.,"a female is different from a man, and while she is walking to the park, he is using a computer."
a man is not a female.,you can not infer he is programming.,"just because a man in a red shirt is sitting at his desk with one leg on the desk, using a computer with two screens set up side by side, doesn't mean he is not sitting outside programming his computer.","not everyone at their computer is programming it, and the man's desk could be outside"
the men could be jumping over a street without practicing their legs.,two men jumping and flipping could be doing other things than practicing a street routine.,"just because a man jumps over another man doing a back flip, doesn't mean they are practicing their street routine.",not all men dancing have a street routine.
the men could not be jumping over a back flip while sitting in the same time.,one cannot sit down and do a back flip simultaneously.,there can be either man or men. a man jumps over another is movement and sitting is being still.,"man is singular, men is plural."
riding over rocks does not imply running from someone.,you can not infer he is running from someone.,"just because a dirt bike rider riding through the woods over logs, doesn't mean the rider is running from someone.",not all dirt bike riders are running from someone.
riding over rocks does not imply beached forest,one rider is on the beach and one rider is riding through the woods over logs.,the dirt bike rider cannot be riding through woods and on the beach at the same time.,one cannot ride a dirt bike in beach
riding a bike over rocks implies that he is riding a bike.,a rider riding through the woods must be riding a dirt bike.,"if the person is riding through the woods, he must be doing it on a dirt bike.",the dirt bike rider is riding through the woods.
posing for a picture implies that one is inside taking a picture.,girl cannot be both inside and outside.,girl can't be inside if she is outside,a girl cannot be inside if she is outside.
posing outside implies is outside.,a girl is posing outside which means she is outside.,a girl posing outside means is outside.,the girl is posing outside.
posing for a picture implies that a girl is taking a picture.,posing does not necessarily imply taking a picture.,"just because a girl is posing outside, doesn't mean she is taking a picture.",not everyone posing is for a picture.
if the woman is looking out of the room then she is not in a room with no clothes.,a room can not be full and empty at the same time.,the room is either empty or full of pictures and a woman is in it.,"if the room is full of pictures, it is not empty."
a woman looking at a wall is same as a woman with a camera in the room,""" a room with pictures "" refers to a room full of pictures.",if a room is full of pictures all in the wall then this can be rephrased more simply as a room with pictures.,""" a room with pictures "" can be rephrased as "" a room full of pictures ""."
you can not infer it is large.,not every room is large.,"just because there is a room full of pictures all in the wall and a woman in a coat is looking back over her shoulders strangely, doesn't mean the room is large.",one cannot assume the room is large.
the girl is not necessarily outside.,"all goats generally live outside. the girl is feeding one, so they are likely both outside.","the girl and the goat have been referred to collectively as'they ', also goats are usually found outside so the fact she is feeding a goat implies they are both outside.","if a girl is feeding a goat, she must be outside say in garden or a field."
even though the girl is feeding goat does not necessarily mean she likes it.,just because a girl likes goats doesnt mean she feeds them,"just because a girl is feeding a goat, doesn't mean she likes goats.",not every girl feeding goats likes goats.
the girl cannot be a spy.,a goat cannot really be a spy.,a girl cannot be feeding a goat that is really a spy.,a girl feeding a goat has nothing to do with a goat being a spy. these are independent thoughts from each other.
the customer cannot be looking at the food and presumably looking at the store simultaneously.,customers don't need to be looking at the door to notice trash.,"just because the front of the cafe must remain free of trash if customers are to be enticed to enter, doesn't mean customers are looking at the door of the cafe.",it cannot be assumed that people are looking at the door of the cafe.
the cafe cannot be filled with merchandise and a cafe simultaneously.,you can not infer the cafe is littered.,"just because the front of the cafe must remain free of trash if customers are to be enticed to enter, doesn't mean the doorway to the cafe is littered with trash and debris.",it cannot be assumed that the doorway is littered with trash.
the customer can't be leaving the building if he is looking at it.,"if the door must remain free of trash, the door is clear of trash.",front of the cafe is inferred as front door and remain free of trash is inferred as clear of trash.,the front door is located in the front of the cafe.
people cannot be walking and dancing at the same time.,people can't be walking and dancing.,people are walking not dancing.,the people are either walking in the city or dancing in a nightclub.
people that are walking in the city cannot be in it.,blurry people are also people and walking in the city is part of the description of people at night.,some people walking in the city at night.,people walking in the city is part of the description at night.
people cannot walk and go at the same time.,"the people may be walking anywhere, not necessarily to dinner.",just because blurry people are walking in the city at night does not mean they are walking to dinner.,people could be walking other places besides to dinner.
a woman singing with two guitar players is a synonym for a man and a woman performs at the same time.,woman singing while man plays are two people.,"woman and man equals two people, and singing is performing.",if the people are singing and one plays a guitar they are performing.
"the woman singing may not be a woman singing for many reasons, it cannot be just a man and a woman.",a woman singing with a man does not imply it is her brother or that they are playing a britney spears song.,"just because a woman with short blond - hair smiling and singing into a microphone while a man in a striped shirt, further back, plays an acoustic guitar does not mean she is singing a britney spears song.",not all songs are a britney spears song.
a woman can not be singing and over a microphone at the same time.,a woman smiling and singing is not a cow jumped over the couch.,"a cow is an animal, a woman and man are human beings.","the subject is either the woman and man, or the cow."
not all people are celebrating a birthday.,"we do not know that they are celebrating, or if it is anyone's birthday",just because a group of people looking at menus in a white restaurant does not mean they are celebrating a birthday.,people can be at a restaurant without celebrating a birthday.
people cannot be looking at a restaurant and inside of a restaurant simultaneously.,people in a restaurant must be inside.,if the people are in a restaurant then they are inside,"if the people are in a restaurant, they are inside."
people cannot be looking at and sleeping at the same time.,people do not look at menus while they are sleeping in their beds.,people would not be looking at menus while sleeping.,people can't be sleeping while looking at menus
the woman can't be climbing a tree and climbing a tree simultaneously.,a woman cannot be sitting and climbing simultaneously.,if a woman sits in a chair she is not climbing a tree.,she can't be sitting and climbing.
the woman can not be singing at the same time as she sits in a guitar pew.,"a woman playing a guitar does not imply she is playing a country song, or that she has a husband in the distance listening.",just because a woman sits in a chair under a tree and plays an acoustic guitar does not mean she is playing a country song while her husband listens.,there are other songs besides a country song.
"the woman can play guitar while sitting on a chair, so she has a guitar in the back of a tree.",both sentences describe a woman under a tree playing an acoustic guitar.,woman sits in a chair is a type of woman.,the woman was sitting under the tree playing guitar.
just because a person is on a bicycle doesn't necessarily mean he is impressing his friends.,jumping and soaring does not necessarily imply he is doing tricks. it is also not assumed that there are friends present or that they are trying to impress their friends.,"just because a person on a bicycle wears a helmet and jumps, soaring over the ground in front of a skyline and lake does not mean they are doing tricks to impress their friends.",not everyone does tricks to impress friends.
a person on a bicycle that implies that the person is outside.,"a skyline and a lake are outside, so the person is outside.",a person on a bicycle ( bike ) in front of a skyline and lake means the person outside.,"bike is the short word for bicycle, and the person is outside if the person is soaring over the ground."
a person cannot be climbing a sign and spray painting it at the same time.,climbing a sign does not mean the climber will spray paint it.,just because a person is climbing and has nearly reached the sign at the top does not mean they spray paint it.,not everyone climbs signs to spray paint them.
a person climbing is climbing up the top of the building.,reached the sign at the top implies person outside.,reached the sign at the top implies outside.,a person is climbing and has nearly reached the sign at the top means the person is outside
a person can not be climbing if he is fishing.,the person is either climbing or fishing.,a person does not have to be a man. a person climbing is not fishing.,the person can't be fishing while climbing.
two men is not the same as one woman.,one cannot be dropped off from a couch.,sitting juggling apples means the men and woman are not moving. men who drop off their friend are in motion.,"a man, another man and a woman are three people, so "" two men "" is not the same number of people."
a man is not a woman,the two men sitting near a woman is implied by the first sentence saying a man sitting with a man on one side and a woman on the other.,"there is a man juggling apples and another man who are sitting on a couch, this means that there are two men sitting next to a woman, by sitting next to her, they are also "" near "" her",there are two men and a woman.
the two little girls and one boy are running down the grass.,kids cannot be running while sitting down.,kids cannot be running and sitting at the same time.,if little girls and one little boy are running they are not sitting down.
two little girls running on grass doesn't mean they are playing a game.,running on the grass isn't always part of playing a game.,just because two little girls and one little boy are running on the grass does not mean they are playing a game.,people can run without playing a game.
two little girls is a more than one boy.,two little girls and one little boy also describes three kids.,"two little girls and one little boy are three kids, and running on the grass is a type of running.",girls and boy are a type of kids.
the person is either sitting on a beach or sitting on the beach.,"the person is under an umbrella on the beach, not under a large tree.","if under an umbrella, one is not under a tree.","one cannot be under a yellow umbrella and a large tree simultaneously, and beaches do not usually have large trees."
a person crouching under the umbrella is not necessarily sheltering.,the person crouching under the umbrella could be trying to block the sun. it does not give any indication that this person seeks shelter because of rain.,just because a person crouches under a yellow umbrella on the beach does not mean they seeks shelter from the rain.,people can use umbrellas without being in the rain.
a person is a person.,"if a person crouches under a yellow umbrella, there must be an umbrella and a person.","if the person is under and umbrella that's on a beach, the person is on the beach.",a person is sitting under umbrella on a beach
boats can be used other places than a river.,a boat docked on a river is not necessarily a fishing boat.,just because a boat docked on a river does not mean it is a fishing boat.,not all boats are a fishing boat.
boats cannot be in a river and swimming simultaneously.,"the boat is on a river, it is not sinking underwater.",usually a boat would not be sinking if it is docked.,"a docked boat is usually floating, not sinking."
in a both sentence boat and dock are different.,"a boat docked on the river, therefore there is a dock",something docked implies that there's a dock.,the dock is on the river.
"if someone is with a white shirt on with black hair, then it is assumed that he has white hair.",""" a man has black and white hair "" is a paraphrase of "" man with black and white hair "".","the subject of both sentences is a man, and in both sentences he is said to have black and white hair.",a man with black and white hair is a rephrase of man with black and white hair
the man can't be bald because he is bald,a person with black and white hair cannot be bald.,being bald denotes not having any hair.,hair doesn't mean bald
just because a man wears a white shirt and black pants does not indicate that he is a criminal complaint.,no way to know that man is a serial killer just because he sweeps.,just because a man with black and white hair wearing a white shirt and long boots sweeps outside does not mean he is a serial killer.,not all men are a serial killer.
martial men don't have to be a professional.,a group of men are dancing and waving their arms in the air around a fire don't necessarily imply that they are professional performers.,just because men are dancing and waving their arms in the air around a fire doesn't mean they are professional performers.,men can dance in uniform without being professional performers.
"if the men are in the air, they cannot be dancing.",the men are either underwater or dancing and waving their arms in the air around a fire. can't be both,a fire cannot burn under water.,men cannot be dancing and waving their arms in the air around a fire when they are under water
"if the men are in the air, they would not be touching the fire.",a group of young asian men are men while being around or close to fire.,a group of asian men are dancing around a fire,in order to be around a fire one would have to be close to a fire.
two men can't be sitting at the same time as they are reading a newspaper.,a woman sitting at a table is not two men sitting at a table.,"two men is not the same with a woman and a man, and while the woman is talking to the man the two men read the paper at a cafe.",two men are not a woman and a man
a woman is either talking or eating.,a woman and a man are two people. converse is a form of talking.,"a woman and a man can be referred to collectively as'two people ', also'converse'is a synonym for'talking '.",one must be talking to converse. a woman and man are types of people.
a woman sitting has long blond hair and a man who sits at the same time can not be talking about her son.,a woman sitting at a table is not assumed to be doing so with her legs crossed.,a woman is sitting at a table doesn't mean she is sitting with her legs crossed.,a woman can sit at a table without crossing her legs.
you can't be running and running at the same time.,two people cannot be playing pool and running at the same time.,two people can't be running and playing pool.,two the people
two people play pool in pool,people are playing pool.,there are both people playing pool.,"two people are people, and play pool is a paraphrase of are playing pool."
just because two people are playing pool does not mean they are friends.,"they may not be friends, they could just be two strangers playing pool",just because two people are playing pool doesn't mean they are friends.,two people playing pool are not necessarily friends.
a man is not the same thing as a woman.,"the subject is either a man or woman, who either destroys or is creating.","man doesn't mean woman, creating doesn't mean destroys",a man is not a woman.
creating a sand sculpture doesn't mean they are creating art.,a man is making a painting on the floor.,a man painting is making art.,sand paintings are art.
just because a man is creating a sandboard does not mean he is making the sand castle.,not every sand painting is the persons first sand painting.,a man is creating a sand painting don't necessarily imply he is making his first sand painting.,there is no way to know whether or not this is the man's first sand painting.
the field is a crowd.,in front of a crowd implies that there is a crowd.,players on a field in front of a crowd at football,"if the players are in front of the crowd, there is a crowd."
the field is not necessarily winning.,football players on a field are not necessarily going to win.,just because football players are on a field in front of a crowd doesn't mean that the crowd is watching the football players win.,there is no guarantee that the crowd is watching the team that will win.
it is not possible to be watching tv and watching tv at the same time.,you can't be both the football player and the people watching football on tv.,"a crowd refers to people there in person, not watching on tv.",football players would not be watching football because they are the ones playing it.
the man is playing mini - games while being watched by the crowd.,"the man is being watched, because two others observe.",being watched also means being observed.,being watched is the same as others observing.
the man can either be playing mini golf or indoors.,not all sports are played indoors.,a man plays mini - gold on the sportscenter set doesn't imply the man is indoors.,mini - golf is not typically played indoors.
one cannot be playing mini golf and riding on bikes simultaneously.,there are either three people or two goldfish.,"a man and goldfish are two different species, one cannot be both.",a man is not a goldfish.
dancers are in a alley.,two dancers are the same as a pair and appear to be in and are in are the same.,two is the same as a pair.,if there are two dancers there is a pair of people.
the dancers can not be performing in an alley and practice in the street simultaneously.,not all people performing are doing a jazz dance routine.,two dancers appear to be performing in an alleyway doesn't mean they are a couple practicing jazz dance.,there are many forms of dance besides jazz.
the dancers cannot be performing and sleeping at the same time.,performing is not sleeping and an alleyway is not the sidewalk,the dancers can't be sleeping and performing at the same time.,the dancers cannot be performing and sleeping simultaneously.
the bike could not be a snowboarder.,the sport in question is either biker racing or it is snow boarder competition.,a biker is different than a snowboarder. usually they happen during different seasons.,there is either a biker or a snowboarder.
the biker did not have to be on the bike to finish,the ride may or may not be last lap.,a biker racing on the trail in a wooded area don't necessarily imply that he is on the last lap of the trail.,there is no way to know that the biker is on the last lap of the trail.
"the biker rides a bike on the bike, so he has to be on the bike.",well safety equipment biker is a type of biker.,racing and races meant the same.,trails can be in wooded areas.
going to the movies can not be done while running down a dirt road.,a dirt trail is typically not in a big city.,monk are visiting not running.,the monks are either visiting a big city or running down the dirt trail.
going for a large band does not mean they are looking for new books.,looking for new recruits is not the only reason why monks may visit a big city.,two monks are visiting a big city doesn't imply they are looking for new recruits.,monks may visit a big city for reasons other than finding new recruits.
going to the top of the city does not imply they are enjoying it.,visiting implies enjoying.,monks are enjoying visiting the city in their robes.,the monks include two monks and as they are visiting a big city so must be enjoying the big city.
"the motorcyclist is wearing winter clothing, not necessarily sunny.",the scene isn't necessarily during the day. the man may not enjoy the events.,a motor - cross rider splashes through mud and rain with his motorcycle doesn't mean he enjoys a rainy day.,riding a motorcycle in the rain may not be something the man enjoys.
the motorcyclist can either be watching tv or watching tv.,he cannot watch tv and splash through mud at the same time.,the rider that splashes through mud and rain can't be watching tv.,you cannot watch tv through splashes of rain and mud.
the motorcyclist isn't necessarily a race.,just because the man is a motor - cross rider does not indicate that the rider is in a race.,that the motor - cross rider splashes through mud with his motorcycle does not necessarily mean he is participcating ( participating ) in a race.,just because rider is riding motorcycle in mud does not mean he is participating in a race. rider is not necessarily a man.
a young girl cannot look at a mirror if she is not a blind man.,if someone looks at something can´t be blind,looks at a window is different than is blind.,girl looks at window is not blind
she looks at the clothes that she wears.,just because looks at a window mannequin does not necessarily mean want what the mannequin is wearing.,that the girl looks at the mannequin in the window does not imply that she wants what the mannequin is wearing.,just because the girl looks at mannequin doesn't mean she wants what the mannequin is wearing.
she looks at a window implies she is in front of a window.,a young girl is a girl and of her looking at a window means she is in front of a window.,"young implies the girls age, and in front of a window shows she is looking at a mannequin in the window.",a young girl is a girl and of her looking at a window means is in front of a window.
one can be either in the snow or outside.,you can not infer he is shivering.,that the man is curled up on a blanket in the street does not necessarily mean he is shivering.,just because a man curls up in a blanket does not mean he is shivering outside.
one can either be sleeping or arming up the street.,the location can't be both on the street and inside.,if a man curls up in a blanket he is not folding his blanket.,a man cannot be curling up in a blanket on the street while folding a blanket inside.
a blanket is a type of blanket.,a street is outdoors.,"streets are outdoors, so if you are on the street you are outdoors. to curl up in a blanket, first you must be holding it to wrap it around yourself.",holding a blanket outdoors is in practice for a man.
the men can not be playing football and sleeping at the same time.,men cannot be playing football while they sleep.,if men are playing football they are not sleep.,the men are either sleeping or playing football.
the men playing football outside does not imply they are playing outside.,whether they are playing indoor or outside can't be inferred,that they are playing football does not necessarily mean they are playing football outside.,just because men are playing football does not mean they are outside.
the men playing football can also be said as men playing a game.,football is a game.,"some men are men, and football is a game.",the only game that the men could be playing is football.
football player blocks is different than a football player.,just because the quarterback threw the football doesn't mean it was to the wide receiver.,that the football player throws a football to his left does not necessarily imply he threw the ball to the wide receiver.,"the football player is not necessarily the quarterback and he could be throwing to anyone, not necessarily a wide receiver."
football is another form of football.,a football player can be a man.,the man is an african - american football player.,"american football players who play on university teams are always males, so we can conclude that the player is a man. both sentences state that he throws a football."
football player throws a baseball to home is not necessarily throwing the ball.,the football player would not be playing baseball in uniform. the game of football does not have umpires.,the player is either a football player or a baseball player.,football and baseball are two different sports. there is not umpire on the same field as a football player.
just because a man wears a scar - covered mask does not mean the man is wearing a green and blue costume.,the man cannot simultaneously be wearing a green mask and a mask of an old man,"typically, a superhero is not old man, and the face of an old man is not green.","a mask of an old man would not be a green mask that turns you into a superhero, which is more than likely the hulk."
the man is either wearing a green or green mask.,the mask in question may or not be green.,"that the man is wearing a mask of an old man does not imply he is wearing a green mask because humans, even when old, are not usually green.","just because man is wearing a mask, it does not have to be green"
the man is wearing a mask.,a man wearing a mask still wears a mask,a man that wears a mask is wearing a mask.,the mask is of an old man.
the singer plays on stage means she is a singer and the song doesn't have to be a stage.,a lady singing in a band is not necessarily the lead singer,that a lady sings while a band plays on stage does not necessarily imply the lady is their lead singer.,lady does not necessarily have to be the lead singer.
"a lady is a woman, and since the band is played on stage, it follows that she is singing.",a lady sings and a woman sings are equivalent.,lady and woman are synonyms.,both sentences contain a woman / lady who sings
the lady can't be either playing a guitar or is shooting a gun.,a woman would hopefully not fire a gun while singing with a band on a stage.,if a lady sings then she is not fires a gun.,a woman cannot sing and fire a gun simultaneously
a woman with her umbrella is walking through a storm.,holds a red umbrella implies rainstorm.,walks down is similar to walking through a pathway. a rainstorm is where people walk in the rain.,""" a woman walks down the road in all black as she holds a red umbrella over her head in the rain. "" is a rephrase of, "" a woman walks down the road in all black as she holds a red umbrella over her head in the rain. """
a woman cannot be walking down the street while holding an umbrella.,if she holds an umbrella she cannot be without an umbrella.,if a woman walks down the road she is not dancing. if a woman holds an umbrella she is not without an umbrella.,the woman can't hold an umbrella if she is without one.
it is not implied that the woman at the beach is walking down her street after returning from her funeral.,you can not infer she is wearing black.,that the woman is in all black does not necessarily mean she is walking home from a funeral.,just because the woman is walking does not mean she is coming from a funeral.
a dog jumping into the water is not necessarily jumping into the water.,it can either be a cat or a dog jumping.,a cat or a dog,it is either a brown dog or a cat that is jumping.
the dog jumping towards the water is a matter of what he jumps into.,a pontoon is in the water.,the words dog jumps toward the water appear in both sentences.,it is a dog because it is a light brown dog.
"sentence 2 doesn't mention now at all, and it was a dog",we have no idea if this dog is fetching a bone or what he is doing.,that the dog jumps toward the water does not imply the dog is fetching a bone.,just because dog is jumping into water does not mean he is fetching a bone.
sitting and talking are not the same.,a couple resting can only mean that they are sitting next to each other.,"older couple is two people, and sitting implies resting.",a couple is made up of two people and resting on a bench would be sitting next to each other as thats the only place to rest on a bench.
resting on a bench does not imply walking in the park.,walking and resting are different activities.,the couple is either resting on a bench or walking in the park.,a couple can't be resting on a bench and walking in the park at the same time.
resting on a bench is not necessarily holding hands.,couples are not always holding hands.,that the couple is resting on a bench does not necessarily imply they are holding hands.,"just because a couple is resting on a bench, does not mean they are holding hands."
the people in white are wearing white costumes.,wearing is a rephrasing of in.,in uniforms means they are wearing it.,group of people in white uniforms means people wearing white uniforms
not all people are doing a show in a show.,a group of people in white uniforms doing a show in the middle of the street not only mean people in white are doing a magic show in the street,a show doesn't imply magic show.,just because they are wearing white doesn't mean they are doing a magic show.
"there are only two people, they cant be a group of people or even dogs.","the are people doing a show in the street not dogs, and dogs cannot juggle.",people are different than dogs.,the people are doing a show not juggling with the dogs.
a man is reading a book and reading a book simutaneously.,' man reading'absolutely indicates that a man is reading.,"reading a book is a type of reading, and man in leather jacket is a type of man.",there was a man reading a book.
not all cigarettes are brown.,a leather jacket is not assumed to be brown.,not every jacket is brown.,"leather jackets can be multiple colors, not just brown."
one cannot read a book and book at the same time.,a jacket cannot be both leather and fleece.,a leather jacket is not fleece.,the jacket cannot be both fleece and leather.
three people are in a crowd.,both men are in a crowd.,three men converse is a rephrasing of three men are in a crowd.,if the three men is conversing in a crowd then they are in a crowd.
speak is contradictory to converse,people do not lay down in crowds.,a crowd implies man people. laying down in a crowd is not something most people would do.,one does not usually lie down while in a crowd.
converse is done in a crowd.,conversing in a crowd does not specify that the topic was based on politics.,just because three men converse doesn't necessarily mean they discuss politics.,just because three men are talking doesn't mean they are discussing politics.
we have the rephrasing of the men are running a race.,""" two men "" is a rephrasing of "" two men one in orange shirt, and one in green shirt. """,answer : the two men are one in orange shirt and one in green shirt.,"two men running in a race is part of their description, one in orange shirt, who is ahead, and one in green shirt."
they can't be showing their dogs colors while wearing red and white uniforms.,there is no indication the men are wearing tags - their numbers could be written on their bodies.,the fact that two men are running a race doesn't imply that they are wearing tags and displaying their race numbers.,just because they are running in a race doesn't mean they are displaying their race numbers.
we don't know that the men are playing soccer in the park.,the two men can't be running a race while playing soccer.,if men are running a race they are not playing soccer in the park.,one can either play soccer or run a race.
a person with a basket is most likely holding fruit.,the person has fruit because he / she has a basket of bananas.,bananas are fruit.,"bananas are fruit, a basket of fruit implies there is more than one"
a person with a basket is not necessarily wearing a hat.,"if someone is wearing a pointed hat, it would not be a flat hat.",pointed not same as flat,the hat cannot be both flat and pointed.
"if a person is holding a basket, then he is holding a basket.","just because it is a person, doesn't mean that it is a man.",a basket of bananas not necessarily mean only some bananas.,a person is gender neutral. there is nothing to indicate the person is a man.
playing with mud is the same as making a ball.,just because children are playing with a mortar and pistil doesn't mean they are making mud.,the fact that children are playing with a mortar and pistil doesn't imply that they are making mud in the pistil.,just because the kids are playing with a mortar and pistil doesn't mean they are playing with mud.
kids playing with a football is the same as kids playing football.,"a mortar and a pistil are objects, whereas football is a sport.",playing football and playing with a mortar and a pistil are not the same thing.,the children playing with a mortar and pistil cannot be playing football at the same time.
playing with a leaf and playing with it implies they are playing.,both children are playing.,the children that are playing are playing with a mortar and pistil.,mortar and pistil are the items with which the children are playing
one must be at the beach or on a beach.,just because they are leaping doesn't mean it is a dance.,young men doesn't imply ten young men. the fact that young men leap into the air on the beach sand doesn't imply that they are performing an interpretive dance.,just because men are leaping in the air doesn't mean they are performing an interpretive dance.
"if the men are jumping into the beach, then they would not be jumping into the ocean.",leap into the air implies airborne.,"if some young men leap into the air on the beach, then some number of boys are airborne at the beach because leaping implies being airborne.","young men can also be called boys. when you leap into the air, you are airborne for a short time."
the men are either standing near the beach or they are laying on the beach.,either the young men are laying on their bellies or leaping into the air.,men will not lay on their bellies near a boardwalk with people jumping off.,men can't leap and lay on their bellies.
the men cannot be standing and talking while simultaneously walking down the street.,"one can either be in silence or talking, but not both. one can either be standing around or walking, but not both.",the men cannot be talking while standing still and walking to their cars in silence at the same time.,walking and standing are two different actions. talking and silence are opposites
standing and talking is not the same as talking.,talking and standing around occurs while old men are visiting each other.,men talking and standing around are visiting each other.,visiting each other involves talking and standing around between the older men.
talking about different men are not necessarily talking about wives.,men talking are not necessarily talking about their wives.,men talking doesn't imply men talking about their wives.,just because the men are talking doesn't mean they are talking about their wives.
a man is not a woman.,a man is not a woman.,a person cannot be both a man and a woman at the same time.,a man and a woman are not the same thing.
an older man is not a woman.,the man is not necessarily an older man.,not all men are necessarily be older men.,just because a man is sitting in a lawn chair doesn't mean he is an older man.
in a both sentence he is sitting.,""" sitting in a lawn chair "" is equivalent to "" sitting in a lawn chair. """,a man with white tennis shoes is a type of man.,a man with white tennis shoes and an orange jacket is still a man.
just because two women are holding a bouquet in front of a large crowd it does not mean they are in a parade.,"if a large crowd is behind them, they women are in front of a crowd.",to be in front of a large crowd indicates that a large crowd is behind them.,dancing other form of dance large crowd behind them means they are in front of a large crowd
three women are not the same as women. people cannot dance and dance at the same time.,there are men and women.,"in one, the individuals are women, but in two they are men.",women are different from me.
women holding flowers in a parade does not imply they are protesters.,the crowd isn't specified to be protesters and might simply be revelers or celebrants of some sort.,not all holding up banners are protesters.,just because the people are holding banners doesn't mean they are protesters.
"a woman rides a bike past a crowd of people who rides a bike in front of the crowd of people, so she crowderstating is a rephrasing of a woman riding a bike.","' rides a bike in front of a crowd'is a rephrasing of'rides a blue bicycle in front of a crowd of meandering pedestrians,'showing that the woman is doing the same activity.","if the woman rides a bike in front of a crowd of meandering pedestrians, it follows that she rode in front of a crowd.",a bike is a bicycle.
a man rides a bike is not a woman.,a woman riding a bicycle is not a man riding a bike.,man and woman are opposites.,a man is different from a woman.
the woman who rides a bike cannot simultaneously be hit by a bicycle.,just because a woman rides a bicycle in front of a crowd doesn't mean she narrowly avoids hitting them.,riding a bicycle in front of a crowd does not mean you narrowly avoid hitting someone or came close to hitting someone.,a woman can be riding a bike in front of a crowd without needs to avoids hitting some pedestrians.
just because people walking on a pavement at night with bright lights does not mean they are going to a festivle.,a crowd of people could be walking anywhere not just heading to a sporting event.,a crowd of people walking at night does not infer that they are headed to a sporting event.,people can walk without heading to a sporting event.
just because crowd of people walking on the sidewalk does not mean that it is noon.,evening is the part of night when a crowd of people is most likely to be walking.,a crowd of people are walking in the night which can conclude it is the evening.,it is evening because it is at night.
just because crowd of people walking on a sidewalk doesn't mean they are running.,walking is not running.,walking and running are not same and cannot be done simultaneously,crowd of people cannot be running and walking at the same time.
a woman and two men are going to wedding.,people dressed in wedding apparel means that they are at a wedding.,a couple are dressed in wedding apparel and people are going to wedding,people dressed in wedding apparel could be going to a wedding.
a woman in a church is not naked.,the people can't be naked while wearing wedding apparel.,one cannot be naked if they are dressed.,there is no relation between two sentences. first sentences relates to a wedding function in which a couple is standing together and the woman is adjusting a flower on the man's lapel and they are dressed in wedding apparel which is contradict to the sentence 2.
a woman and two men being together does not imply they are going to wedding.,the people are not necessarily going to a family wedding.,not all people dressed in wedding apparel are going to a family wedding.,not every wedding is a family wedding.
putting makeup on is not necessarily putting makeup.,applying makeup to another person is not putting tanner on oneself.,makeup does not have to be tanner. applying makeup to another woman is not herself.,the woman is either applying make up to herself or the woman in black.
just because a woman is applying makeup on a woman with black makeup is not necessarily a model.,a woman applies makeup to a woman doesn't imply that the woman is a makeup artist.,"anyone can apply make up, you do not have to be a makeup artist.",women can apply makeup without being a makeup artist.
putting makeup on is contradictory to putting makeup on.,applies makeup is rephrased as putting makeup.,"if a woman applies makeup to a woman, she is putting makeup on that woman.",a woman applies makeup to a woman in black implies the woman is putting makeup on the woman in black.
